"x","y","x+1 dist","x-1 dist","y+1 dist","y-1 dist","width","height","table","confidence(1)","confidence(0)","prediction(table)"
1231.0,588.0,228.0,235.0,53.0,53.0,215.0,42.0,"0",0.3304532489253279,0.6695467510746721,"0"
1459.0,588.0,163.0,228.0,53.0,53.0,151.0,42.0,"0",0.2596642575741457,0.7403357424258543,"0"
1622.0,588.0,66.0,163.0,53.0,53.0,54.0,31.0,"0",0.2581815768685142,0.7418184231314858,"0"
1688.0,588.0,63.0,66.0,53.0,53.0,52.0,22.0,"0",0.25663129964786907,0.7433687003521309,"0"
1751.0,588.0,61.0,63.0,53.0,53.0,49.0,32.0,"0",0.1155583405267719,0.8844416594732282,"0"
1812.0,588.0,100.0,61.0,53.0,53.0,88.0,33.0,"0",0.12207768778993788,0.8779223122100621,"0"
1912.0,588.0,41.0,100.0,53.0,53.0,29.0,22.0,"0",0.3016350522766178,0.6983649477233821,"0"
1953.0,588.0,187.0,41.0,53.0,53.0,174.0,32.0,"0",0.1854080312656905,0.8145919687343096,"0"
2140.0,588.0,51.0,187.0,53.0,53.0,35.0,37.0,"0",0.2199275209229329,0.7800724790770671,"0"
2191.0,588.0,2067.0,51.0,53.0,53.0,68.0,37.0,"0",0.08992489214096928,0.9100751078590307,"0"
125.0,640.0,159.0,2067.0,53.0,53.0,147.0,41.0,"0",0.19253372446495445,0.8074662755350455,"0"
284.0,640.0,43.0,159.0,66.0,53.0,31.0,21.0,"0",0.23469935201830597,0.7653006479816941,"0"
327.0,640.0,50.0,43.0,66.0,53.0,37.0,32.0,"0",0.06803927645471504,0.931960723545285,"0"
377.0,640.0,854.0,50.0,66.0,53.0,143.0,32.0,"0",0.5288035281271699,0.4711964718728301,"1"
1231.0,640.0,92.0,854.0,66.0,53.0,79.0,20.0,"0",0.6161478556348986,0.38385214436510146,"1"
1323.0,640.0,115.0,92.0,66.0,53.0,100.0,39.0,"0",0.14030140180007367,0.8596985981999263,"0"
1438.0,640.0,147.0,115.0,66.0,53.0,124.0,31.0,"0",0.4108541863651271,0.589145813634873,"0"
1585.0,640.0,115.0,147.0,66.0,53.0,102.0,32.0,"0",0.3009950200922101,0.69900497990779,"0"
1700.0,640.0,239.0,115.0,66.0,53.0,227.0,31.0,"0",0.27905854728826945,0.7209414527117306,"0"
1939.0,640.0,134.0,239.0,66.0,53.0,122.0,31.0,"0",0.42128973514722584,0.5787102648527741,"0"
2073.0,640.0,1909.0,134.0,66.0,53.0,108.0,31.0,"0",0.33238615997206195,0.6676138400279381,"0"
165.0,692.0,82.0,1909.0,66.0,66.0,69.0,31.0,"0",0.18999777428366377,0.8100022257163362,"0"
247.0,692.0,173.0,82.0,68.0,66.0,160.0,42.0,"0",0.019686187102353814,0.9803138128976463,"0"
420.0,692.0,138.0,173.0,68.0,66.0,126.0,31.0,"0",0.31558267133895385,0.6844173286610461,"0"
558.0,692.0,75.0,138.0,68.0,66.0,64.0,31.0,"0",0.26932437285203503,0.7306756271479649,"0"
633.0,692.0,34.0,75.0,68.0,66.0,23.0,31.0,"0",0.2056955249136904,0.7943044750863096,"0"
667.0,692.0,35.0,34.0,68.0,66.0,23.0,30.0,"0",0.16291890670887083,0.8370810932911292,"0"
702.0,692.0,44.0,35.0,68.0,66.0,32.0,30.0,"0",0.16516166875518182,0.8348383312448183,"0"
746.0,692.0,199.0,44.0,68.0,66.0,187.0,41.0,"0",0.11291518076191645,0.8870848192380836,"0"
945.0,692.0,45.0,199.0,68.0,66.0,32.0,31.0,"0",0.3148088184095391,0.6851911815904609,"0"
990.0,692.0,241.0,45.0,68.0,66.0,37.0,31.0,"0",0.789236322935563,0.21076367706443697,"1"
1231.0,692.0,111.0,241.0,68.0,66.0,98.0,22.0,"0",0.48302433138090317,0.5169756686190968,"0"
1342.0,692.0,43.0,111.0,68.0,66.0,31.0,31.0,"0",0.2762162854381265,0.7237837145618736,"0"
1385.0,692.0,150.0,43.0,68.0,66.0,137.0,32.0,"0",0.18199424830160674,0.8180057516983933,"0"
1535.0,692.0,70.0,150.0,68.0,66.0,58.0,31.0,"0",0.32015592213798105,0.679844077862019,"0"
1605.0,692.0,225.0,70.0,68.0,66.0,214.0,42.0,"0",0.16978470753623573,0.8302152924637642,"0"
1830.0,692.0,150.0,225.0,68.0,66.0,137.0,31.0,"0",0.4598329579346834,0.5401670420653166,"0"
1980.0,692.0,117.0,150.0,68.0,66.0,105.0,42.0,"0",0.15424823557914097,0.845751764420859,"0"
2097.0,692.0,1974.0,117.0,68.0,66.0,139.0,41.0,"0",0.11427062935117718,0.8857293706488228,"0"
124.0,745.0,148.0,1974.0,68.0,68.0,136.0,31.0,"0",0.2816594501420815,0.7183405498579185,"0"
272.0,745.0,144.0,148.0,52.0,68.0,132.0,32.0,"0",0.20503002487280422,0.7949699751271958,"0"
416.0,745.0,87.0,144.0,52.0,68.0,74.0,31.0,"0",0.2732151329165531,0.7267848670834469,"0"
503.0,745.0,177.0,87.0,52.0,68.0,165.0,42.0,"0",0.10491966815772574,0.8950803318422742,"0"
680.0,745.0,254.0,177.0,52.0,68.0,241.0,32.0,"0",0.4493026125730339,0.5506973874269663,"0"
934.0,745.0,82.0,254.0,52.0,68.0,69.0,32.0,"0",0.3725612763034277,0.6274387236965722,"0"
1016.0,745.0,214.0,82.0,52.0,68.0,58.0,31.0,"0",0.8462503807158974,0.15374961928410258,"1"
1230.0,745.0,195.0,214.0,52.0,68.0,183.0,41.0,"0",0.3545994610537291,0.6454005389462709,"0"
1425.0,745.0,150.0,195.0,52.0,68.0,136.0,31.0,"0",0.44771643827539864,0.5522835617246014,"0"
1575.0,745.0,117.0,150.0,52.0,68.0,103.0,41.0,"0",0.21425166883217878,0.7857483311678213,"0"
1692.0,745.0,150.0,117.0,52.0,68.0,138.0,41.0,"0",0.16573725027769587,0.8342627497223041,"0"
1842.0,745.0,108.0,150.0,52.0,68.0,95.0,42.0,"0",0.17802705743310368,0.8219729425668962,"0"
1950.0,745.0,70.0,108.0,52.0,68.0,57.0,32.0,"0",0.24028371853014124,0.7597162814698588,"0"
2020.0,745.0,1896.0,70.0,52.0,68.0,140.0,30.0,"0",0.11348097016189229,0.8865190298381077,"0"
125.0,796.0,212.0,1896.0,52.0,52.0,190.0,41.0,"0",0.33685147789954745,0.6631485221004525,"0"
337.0,796.0,82.0,212.0,54.0,52.0,69.0,31.0,"0",0.30066685264736215,0.6993331473526379,"0"
419.0,796.0,172.0,82.0,54.0,52.0,160.0,41.0,"0",0.09092862060141274,0.9090713793985872,"0"
591.0,796.0,63.0,172.0,54.0,52.0,51.0,30.0,"0",0.32187018690964814,0.6781298130903519,"0"
654.0,796.0,200.0,63.0,54.0,52.0,186.0,31.0,"0",0.18724972670617515,0.8127502732938248,"0"
854.0,796.0,27.0,200.0,54.0,52.0,15.0,19.0,"0",0.3941892928731384,0.6058107071268616,"0"
881.0,796.0,351.0,27.0,54.0,52.0,170.0,42.0,"0",0.6201079423357378,0.3798920576642622,"1"
1232.0,796.0,125.0,351.0,54.0,52.0,113.0,31.0,"0",0.44633934820917326,0.5536606517908268,"0"
1357.0,796.0,141.0,125.0,54.0,52.0,128.0,41.0,"0",0.1781517755326705,0.8218482244673294,"0"
1498.0,796.0,103.0,141.0,54.0,52.0,87.0,43.0,"0",0.18450026209956008,0.8154997379004398,"0"
1601.0,796.0,144.0,103.0,54.0,52.0,130.0,41.0,"0",0.16500798496939542,0.8349920150306046,"0"
1745.0,796.0,71.0,144.0,54.0,52.0,58.0,31.0,"0",0.33122626033239205,0.668773739667608,"0"
1816.0,796.0,249.0,71.0,54.0,52.0,235.0,31.0,"0",0.26660727223863845,0.7333927277613614,"0"
2065.0,796.0,70.0,249.0,54.0,52.0,58.0,32.0,"0",0.3742563957030929,0.6257436042969072,"0"
2135.0,796.0,2012.0,70.0,54.0,52.0,120.0,41.0,"0",0.10067754739226957,0.8993224526077305,"0"
124.0,849.0,74.0,2012.0,54.0,54.0,62.0,31.0,"0",0.222128655057076,0.777871344942924,"0"
198.0,849.0,43.0,74.0,52.0,54.0,30.0,31.0,"0",0.04706570249428291,0.9529342975057171,"0"
241.0,849.0,193.0,43.0,52.0,54.0,181.0,41.0,"0",0.020224042270140435,0.9797759577298596,"0"
434.0,849.0,253.0,193.0,52.0,54.0,241.0,32.0,"0",0.4652180945072067,0.5347819054927933,"0"
687.0,849.0,173.0,253.0,52.0,54.0,159.0,31.0,"0",0.48151219757606606,0.5184878024239341,"0"
860.0,849.0,70.0,173.0,52.0,54.0,57.0,31.0,"0",0.35812813506357893,0.641871864936421,"0"
930.0,849.0,301.0,70.0,52.0,54.0,146.0,42.0,"0",0.6946090547838247,0.30539094521617516,"1"
1231.0,849.0,67.0,301.0,52.0,54.0,55.0,31.0,"0",0.37907660428668016,0.6209233957133199,"0"
1298.0,849.0,141.0,67.0,52.0,54.0,128.0,42.0,"0",0.1439894151185855,0.8560105848814146,"0"
1439.0,849.0,121.0,141.0,52.0,54.0,108.0,42.0,"0",0.1948599689871843,0.8051400310128157,"0"
1560.0,849.0,1437.0,121.0,52.0,54.0,137.0,40.0,"0",0.5455799410266606,0.45442005897333937,"1"
124.0,901.0,162.0,1437.0,52.0,52.0,150.0,42.0,"0",0.2742637407660814,0.7257362592339186,"0"
286.0,901.0,188.0,162.0,53.0,52.0,176.0,40.0,"0",0.1611456177278029,0.8388543822721972,"0"
474.0,901.0,51.0,188.0,53.0,52.0,38.0,41.0,"0",0.2525654665507313,0.7474345334492686,"0"
525.0,901.0,125.0,51.0,53.0,52.0,113.0,31.0,"0",0.14294429008572077,0.8570557099142794,"0"
650.0,901.0,168.0,125.0,53.0,52.0,157.0,42.0,"0",0.16134198872754968,0.8386580112724503,"0"
818.0,901.0,63.0,168.0,53.0,52.0,51.0,31.0,"0",0.3479854120566769,0.652014587943323,"0"
881.0,901.0,200.0,63.0,53.0,52.0,188.0,31.0,"0",0.19140160740929493,0.8085983925907052,"0"
1081.0,901.0,193.0,200.0,53.0,52.0,38.0,39.0,"0",0.888585790490269,0.11141420950973095,"1"
1274.0,901.0,228.0,193.0,53.0,52.0,215.0,42.0,"0",0.2645987306706249,0.7354012693293752,"0"
1502.0,901.0,70.0,228.0,53.0,52.0,57.0,20.0,"0",0.4457366647121253,0.5542633352878747,"0"
1572.0,901.0,111.0,70.0,53.0,52.0,99.0,38.0,"0",0.15351294484891037,0.8464870551510898,"0"
1683.0,901.0,129.0,111.0,53.0,52.0,117.0,31.0,"0",0.23981010622982324,0.7601898937701769,"0"
1812.0,901.0,47.0,129.0,53.0,52.0,31.0,30.0,"0",0.35538971336454306,0.6446102866354569,"0"
1859.0,901.0,76.0,47.0,53.0,52.0,61.0,30.0,"0",0.18261397598429635,0.8173860240157037,"0"
1935.0,901.0,71.0,76.0,53.0,52.0,58.0,31.0,"0",0.19851772585056532,0.8014822741494347,"0"
2006.0,901.0,112.0,71.0,53.0,52.0,97.0,38.0,"0",0.16209214210733555,0.8379078578926644,"0"
2118.0,901.0,1994.0,112.0,53.0,52.0,117.0,31.0,"0",0.161331835349035,0.838668164650965,"0"
125.0,953.0,44.0,1994.0,53.0,53.0,34.0,20.0,"0",0.2788370366754167,0.7211629633245834,"0"
169.0,953.0,65.0,44.0,55.0,53.0,51.0,31.0,"0",0.023705573768655525,0.9762944262313444,"0"
234.0,953.0,193.0,65.0,55.0,53.0,181.0,42.0,"0",0.019192733128110328,0.9808072668718897,"0"
427.0,953.0,42.0,193.0,55.0,53.0,37.0,31.0,"0",0.28508593186109,0.71491406813891,"0"
469.0,953.0,78.0,42.0,55.0,53.0,66.0,31.0,"0",0.14502323881284213,0.8549767611871579,"0"
547.0,953.0,151.0,78.0,55.0,53.0,139.0,32.0,"0",0.17617795392773675,0.8238220460722633,"0"
698.0,953.0,196.0,151.0,55.0,53.0,185.0,42.0,"0",0.20142994680523843,0.7985700531947616,"0"
894.0,953.0,53.0,196.0,55.0,53.0,39.0,29.0,"0",0.37756078044767205,0.6224392195523278,"0"
947.0,953.0,284.0,53.0,55.0,53.0,42.0,31.0,"0",0.8025967525340475,0.1974032474659524,"1"
1231.0,953.0,47.0,284.0,55.0,53.0,31.0,30.0,"0",0.40403625445684793,0.5959637455431521,"0"
1278.0,953.0,83.0,47.0,55.0,53.0,71.0,36.0,"0",0.15048609893506532,0.8495139010649346,"0"
1361.0,953.0,43.0,83.0,55.0,53.0,37.0,31.0,"0",0.24824335505397951,0.7517566449460205,"0"
1404.0,953.0,111.0,43.0,55.0,53.0,99.0,31.0,"0",0.16963106872538175,0.8303689312746183,"0"
1515.0,953.0,99.0,111.0,55.0,53.0,86.0,38.0,"0",0.2001641991899333,0.7998358008100667,"0"
1614.0,953.0,131.0,99.0,55.0,53.0,117.0,31.0,"0",0.23429908179730502,0.765700918202695,"0"
1745.0,953.0,70.0,131.0,55.0,53.0,57.0,31.0,"0",0.3302968854520517,0.6697031145479482,"0"
1815.0,953.0,105.0,70.0,55.0,53.0,92.0,38.0,"0",0.15557114875390654,0.8444288512460935,"0"
1920.0,953.0,138.0,105.0,55.0,53.0,125.0,38.0,"0",0.1819375488390713,0.8180624511609288,"0"
2058.0,953.0,1935.0,138.0,55.0,53.0,203.0,42.0,"0",0.13084593862483332,0.8691540613751667,"0"
124.0,1007.0,170.0,1935.0,55.0,55.0,157.0,31.0,"0",0.3396798724796512,0.6603201275203487,"0"
294.0,1007.0,43.0,170.0,53.0,55.0,38.0,31.0,"0",0.23041679250187747,0.7695832074981226,"0"
337.0,1007.0,121.0,43.0,53.0,55.0,109.0,31.0,"0",0.09676246364598502,0.9032375363540149,"0"
458.0,1007.0,45.0,121.0,53.0,55.0,34.0,20.0,"0",0.33349606023559514,0.6665039397644049,"0"
503.0,1007.0,134.0,45.0,53.0,55.0,122.0,32.0,"0",0.12718564473264707,0.872814355267353,"0"
637.0,1007.0,207.0,134.0,53.0,55.0,193.0,41.0,"0",0.19656323919456667,0.8034367608054334,"0"
844.0,1007.0,39.0,207.0,53.0,55.0,28.0,21.0,"0",0.3841521377352755,0.6158478622647244,"0"
883.0,1007.0,49.0,39.0,53.0,55.0,36.0,30.0,"0",0.2165434042097695,0.7834565957902306,"0"
932.0,1007.0,300.0,49.0,53.0,55.0,136.0,32.0,"0",0.7127902235162905,0.28720977648370943,"1"
1232.0,1007.0,132.0,300.0,53.0,55.0,120.0,41.0,"0",0.3942442851952798,0.6057557148047202,"0"
1364.0,1007.0,43.0,132.0,53.0,55.0,30.0,21.0,"0",0.39594283078233333,0.6040571692176667,"0"
1407.0,1007.0,159.0,43.0,53.0,55.0,147.0,31.0,"0",0.17210692912149705,0.8278930708785031,"0"
1566.0,1007.0,43.0,159.0,53.0,55.0,31.0,31.0,"0",0.35361125923676595,0.6463887407632342,"0"
1609.0,1007.0,64.0,43.0,53.0,55.0,50.0,31.0,"0",0.17759575182052864,0.8224042481794713,"0"
1673.0,1007.0,126.0,64.0,53.0,55.0,112.0,31.0,"0",0.19011026807101375,0.8098897319289864,"0"
1799.0,1007.0,1676.0,126.0,53.0,55.0,100.0,31.0,"0",0.6850615227412759,0.31493847725872404,"1"
124.0,1060.0,186.0,1676.0,53.0,53.0,173.0,32.0,"0",0.3376160751550591,0.662383924844941,"0"
310.0,1060.0,72.0,186.0,51.0,53.0,58.0,31.0,"0",0.3011472906500069,0.6988527093499932,"0"
382.0,1060.0,26.0,72.0,51.0,53.0,15.0,20.0,"0",0.27248814200891774,0.7275118579910822,"0"
408.0,1060.0,127.0,26.0,51.0,53.0,115.0,41.0,"0",0.06270988683404789,0.9372901131659521,"0"
535.0,1060.0,164.0,127.0,51.0,53.0,153.0,41.0,"0",0.17587278639789292,0.824127213602107,"0"
699.0,1060.0,176.0,164.0,51.0,53.0,165.0,41.0,"0",0.25764226324508294,0.7423577367549171,"0"
875.0,1060.0,44.0,176.0,51.0,53.0,31.0,21.0,"0",0.3951454659655785,0.6048545340344215,"0"
919.0,1060.0,124.0,44.0,51.0,53.0,111.0,31.0,"0",0.17152299414656244,0.8284770058534375,"0"
1043.0,1060.0,921.0,124.0,51.0,53.0,38.0,31.0,"0",0.8411809307392665,0.1588190692607335,"1"
124.0,1111.0,254.0,921.0,51.0,51.0,241.0,31.0,"0",0.390933033258745,0.6090669667412552,"0"
378.0,1111.0,139.0,254.0,51.0,51.0,126.0,31.0,"0",0.4037093385752444,0.5962906614247556,"0"
517.0,1111.0,42.0,139.0,51.0,51.0,36.0,31.0,"0",0.2901679546208053,0.7098320453791946,"0"
559.0,1111.0,91.0,42.0,51.0,51.0,79.0,31.0,"0",0.158322087504696,0.8416779124953039,"0"
650.0,1111.0,172.0,91.0,51.0,51.0,160.0,31.0,"0",0.21362662351144024,0.7863733764885598,"0"
822.0,1111.0,50.0,172.0,51.0,51.0,39.0,41.0,"0",0.31037478693283604,0.689625213067164,"0"
872.0,1111.0,90.0,50.0,51.0,51.0,75.0,31.0,"0",0.2035863073090574,0.7964136926909426,"0"
962.0,1111.0,54.0,90.0,51.0,51.0,38.0,42.0,"0",0.19784117321115477,0.8021588267888451,"0"
1016.0,1111.0,216.0,54.0,51.0,51.0,66.0,29.0,"0",0.7964250607136353,0.20357493928636472,"1"
1232.0,1111.0,65.0,216.0,51.0,51.0,51.0,28.0,"0",0.39374251371599184,0.6062574862840082,"0"
1297.0,1111.0,36.0,65.0,51.0,51.0,22.0,21.0,"0",0.36092540213302476,0.6390745978669753,"0"
1333.0,1111.0,43.0,36.0,51.0,51.0,10.0,21.0,"0",0.6137650996130871,0.386234900386913,"1"
1376.0,1111.0,44.0,43.0,51.0,51.0,25.0,21.0,"0",0.3720640159216228,0.6279359840783771,"0"
1420.0,1111.0,63.0,44.0,51.0,51.0,32.0,21.0,"0",0.5831812105844144,0.4168187894155856,"1"
1483.0,1111.0,96.0,63.0,51.0,51.0,78.0,33.0,"0",0.19999751883045563,0.8000024811695444,"0"
1579.0,1111.0,80.0,96.0,51.0,51.0,64.0,22.0,"0",0.3934489756444481,0.6065510243555519,"0"
1659.0,1111.0,41.0,80.0,51.0,51.0,9.0,21.0,"0",0.650510911619417,0.34948908838058307,"1"
1700.0,1111.0,87.0,41.0,51.0,51.0,67.0,22.0,"0",0.2966260171539569,0.703373982846043,"0"
1787.0,1111.0,123.0,87.0,51.0,51.0,103.0,28.0,"0",0.28788448022623203,0.712115519773768,"0"
1910.0,1111.0,56.0,123.0,51.0,51.0,22.0,21.0,"0",0.7306262226690567,0.2693737773309432,"1"
1966.0,1111.0,70.0,56.0,51.0,51.0,34.0,28.0,"0",0.5186733026591863,0.4813266973408136,"1"
2036.0,1111.0,55.0,70.0,51.0,51.0,41.0,21.0,"0",0.3187944581033414,0.6812055418966586,"0"
2091.0,1111.0,1967.0,55.0,51.0,51.0,30.0,21.0,"0",0.280819221992779,0.719180778007221,"0"
125.0,1161.0,48.0,1967.0,51.0,51.0,32.0,29.0,"0",0.27357484623434425,0.7264251537656558,"0"
173.0,1161.0,80.0,48.0,52.0,51.0,68.0,36.0,"0",0.014365676057179994,0.98563432394282,"0"
253.0,1161.0,64.0,80.0,52.0,51.0,51.0,31.0,"0",0.1450350078417162,0.8549649921582839,"0"
317.0,1161.0,171.0,64.0,52.0,51.0,160.0,42.0,"0",0.062476981001178204,0.9375230189988218,"0"
488.0,1161.0,155.0,171.0,52.0,51.0,143.0,31.0,"0",0.36807102353112786,0.631928976468872,"0"
643.0,1161.0,121.0,155.0,52.0,51.0,109.0,42.0,"0",0.2705667243741646,0.7294332756258353,"0"
764.0,1161.0,227.0,121.0,52.0,51.0,215.0,42.0,"0",0.17301641186392985,0.8269835881360701,"0"
991.0,1161.0,241.0,227.0,52.0,51.0,37.0,31.0,"0",0.889224451955119,0.110775548044881,"1"
1232.0,1161.0,93.0,241.0,52.0,51.0,81.0,31.0,"0",0.38660708744032335,0.6133929125596767,"0"
1325.0,1161.0,159.0,93.0,52.0,51.0,147.0,42.0,"0",0.1526323510991635,0.8473676489008366,"0"
1484.0,1161.0,50.0,159.0,52.0,51.0,39.0,42.0,"0",0.2919052296668304,0.7080947703331697,"0"
1534.0,1161.0,185.0,50.0,52.0,51.0,172.0,41.0,"0",0.1372203509743116,0.8627796490256884,"0"
1719.0,1161.0,170.0,185.0,52.0,51.0,158.0,30.0,"0",0.37948530571670214,0.6205146942832979,"0"
1889.0,1161.0,42.0,170.0,52.0,51.0,30.0,23.0,"0",0.39063334328181293,0.6093666567181871,"0"
1931.0,1161.0,50.0,42.0,52.0,51.0,38.0,30.0,"0",0.1646930666084628,0.8353069333915372,"0"
1981.0,1161.0,64.0,50.0,52.0,51.0,51.0,31.0,"0",0.16623795889483023,0.8337620411051698,"0"
2045.0,1161.0,1921.0,64.0,52.0,51.0,183.0,42.0,"0",0.10119755365309109,0.898802446346909,"0"
125.0,1213.0,251.0,1921.0,52.0,52.0,239.0,41.0,"0",0.40708004903688566,0.5929199509631142,"0"
376.0,1213.0,103.0,251.0,53.0,52.0,92.0,38.0,"0",0.33677080941666504,0.663229190583335,"0"
479.0,1213.0,130.0,103.0,53.0,52.0,118.0,31.0,"0",0.2642469453193713,0.7357530546806287,"0"
609.0,1213.0,57.0,130.0,53.0,52.0,46.0,32.0,"0",0.31226476545977744,0.6877352345402225,"0"
666.0,1213.0,254.0,57.0,53.0,52.0,241.0,32.0,"0",0.19008514944232047,0.8099148505576796,"0"
920.0,1213.0,312.0,254.0,53.0,52.0,116.0,31.0,"0",0.8948183459434951,0.10518165405650497,"1"
1232.0,1213.0,147.0,312.0,53.0,52.0,135.0,42.0,"0",0.39623945970387875,0.6037605402961213,"0"
1379.0,1213.0,119.0,147.0,53.0,52.0,107.0,19.0,"0",0.42044610594164084,0.5795538940583592,"0"
1498.0,1213.0,43.0,119.0,53.0,52.0,36.0,31.0,"0",0.3088356859689552,0.6911643140310448,"0"
1541.0,1213.0,102.0,43.0,53.0,52.0,90.0,33.0,"0",0.1497633078926725,0.8502366921073274,"0"
1643.0,1213.0,44.0,102.0,53.0,52.0,30.0,21.0,"0",0.3792138972416728,0.6207861027583272,"0"
1687.0,1213.0,127.0,44.0,53.0,52.0,114.0,31.0,"0",0.158156187328694,0.841843812671306,"0"
1814.0,1213.0,170.0,127.0,53.0,52.0,159.0,41.0,"0",0.16811558018854214,0.8318844198114579,"0"
1984.0,1213.0,106.0,170.0,53.0,52.0,93.0,32.0,"0",0.3568666304406145,0.6431333695593854,"0"
2090.0,1213.0,1966.0,106.0,53.0,52.0,58.0,31.0,"0",0.24178491530316945,0.7582150846968306,"0"
125.0,1266.0,166.0,1966.0,53.0,53.0,143.0,31.0,"0",0.3364923465521197,0.6635076534478804,"0"
291.0,1266.0,133.0,166.0,53.0,53.0,120.0,42.0,"0",0.19766784717373104,0.8023321528262691,"0"
424.0,1266.0,226.0,133.0,53.0,53.0,214.0,42.0,"0",0.17220949921897027,0.8277905007810297,"0"
650.0,1266.0,57.0,226.0,53.0,53.0,46.0,32.0,"0",0.34856925872431416,0.6514307412756858,"0"
707.0,1266.0,71.0,57.0,53.0,53.0,59.0,31.0,"0",0.22232966591156025,0.7776703340884398,"0"
778.0,1266.0,147.0,71.0,53.0,53.0,133.0,31.0,"0",0.19987440409265922,0.8001255959073408,"0"
925.0,1266.0,61.0,147.0,53.0,53.0,49.0,20.0,"0",0.38282384069084124,0.6171761593091587,"0"
986.0,1266.0,246.0,61.0,53.0,53.0,167.0,31.0,"0",0.7188093942582806,0.2811906057417195,"1"
1232.0,1266.0,122.0,246.0,53.0,53.0,109.0,42.0,"0",0.36698018752900147,0.6330198124709987,"0"
1354.0,1266.0,244.0,122.0,53.0,53.0,221.0,43.0,"0",0.24440092303448216,0.7555990769655178,"0"
1598.0,1266.0,48.0,244.0,53.0,53.0,31.0,30.0,"0",0.40274805521862395,0.597251944781376,"0"
1646.0,1266.0,81.0,48.0,53.0,53.0,68.0,36.0,"0",0.14359713658873582,0.8564028634112641,"0"
1727.0,1266.0,62.0,81.0,53.0,53.0,50.0,21.0,"0",0.33270213655178205,0.6672978634482178,"0"
1789.0,1266.0,82.0,62.0,53.0,53.0,69.0,31.0,"0",0.17559310310254428,0.8244068968974558,"0"
1871.0,1266.0,94.0,82.0,53.0,53.0,82.0,32.0,"0",0.18316845133823936,0.8168315486617606,"0"
1965.0,1266.0,90.0,94.0,53.0,53.0,78.0,31.0,"0",0.20796872787843484,0.7920312721215652,"0"
2055.0,1266.0,1933.0,90.0,53.0,53.0,160.0,42.0,"0",0.10315482435382758,0.8968451756461724,"0"
123.0,1318.0,43.0,1933.0,53.0,53.0,31.0,22.0,"0",0.28651343269292967,0.7134865673070704,"0"
166.0,1318.0,126.0,43.0,53.0,53.0,113.0,31.0,"0",0.021987316713514136,0.9780126832864859,"0"
292.0,1318.0,114.0,126.0,53.0,53.0,102.0,38.0,"0",0.18843155062177644,0.8115684493782235,"0"
406.0,1318.0,129.0,114.0,53.0,53.0,118.0,31.0,"0",0.2741710463934796,0.7258289536065203,"0"
535.0,1318.0,57.0,129.0,53.0,53.0,47.0,31.0,"0",0.3055656832485623,0.6944343167514377,"0"
592.0,1318.0,63.0,57.0,53.0,53.0,51.0,31.0,"0",0.22612409373451692,0.7738759062654831,"0"
655.0,1318.0,100.0,63.0,53.0,53.0,84.0,30.0,"0",0.244090086442295,0.755909913557705,"0"
755.0,1318.0,79.0,100.0,53.0,53.0,67.0,28.0,"0",0.32203529876288967,0.6779647012371104,"0"
834.0,1318.0,147.0,79.0,53.0,53.0,131.0,41.0,"0",0.1492150322093012,0.8507849677906987,"0"
981.0,1318.0,251.0,147.0,53.0,53.0,71.0,29.0,"0",0.881781691350816,0.11821830864918392,"1"
1232.0,1318.0,159.0,251.0,53.0,53.0,146.0,31.0,"0",0.4180456102669934,0.5819543897330065,"0"
1391.0,1318.0,90.0,159.0,53.0,53.0,78.0,20.0,"0",0.3965555476335564,0.6034444523664435,"0"
1481.0,1318.0,73.0,90.0,53.0,53.0,61.0,37.0,"0",0.18826551585117823,0.8117344841488219,"0"
1554.0,1318.0,126.0,73.0,53.0,53.0,113.0,39.0,"0",0.14468869918675095,0.8553113008132489,"0"
1680.0,1318.0,168.0,126.0,53.0,53.0,157.0,40.0,"0",0.1647706250268786,0.8352293749731213,"0"
1848.0,1318.0,62.0,168.0,53.0,53.0,50.0,31.0,"0",0.35734638893974696,0.6426536110602531,"0"
1910.0,1318.0,178.0,62.0,53.0,53.0,165.0,32.0,"0",0.15960700946645945,0.8403929905335406,"0"
2088.0,1318.0,1965.0,178.0,53.0,53.0,115.0,41.0,"0",0.23448899220102776,0.7655110077989723,"0"
124.0,1370.0,46.0,1965.0,53.0,53.0,32.0,29.0,"0",0.27631453834697267,0.7236854616530274,"0"
170.0,1370.0,155.0,46.0,52.0,53.0,143.0,38.0,"0",0.011011999621348741,0.9889880003786512,"0"
325.0,1370.0,63.0,155.0,52.0,53.0,50.0,31.0,"0",0.295395706858652,0.704604293141348,"0"
388.0,1370.0,196.0,63.0,52.0,53.0,184.0,42.0,"0",0.09310095913162153,0.9068990408683786,"0"
584.0,1370.0,171.0,196.0,52.0,53.0,160.0,41.0,"0",0.3301512667118978,0.6698487332881021,"0"
755.0,1370.0,71.0,171.0,52.0,53.0,58.0,32.0,"0",0.34680108554377953,0.6531989144562205,"0"
826.0,1370.0,405.0,71.0,52.0,53.0,210.0,31.0,"0",0.7304817673638503,0.26951823263614977,"1"
1231.0,1370.0,42.0,405.0,52.0,53.0,37.0,31.0,"0",0.35951026510967565,0.6404897348903243,"0"
1273.0,1370.0,64.0,42.0,52.0,53.0,51.0,31.0,"0",0.17615838605891476,0.8238416139410852,"0"
1337.0,1370.0,197.0,64.0,52.0,53.0,183.0,42.0,"0",0.13213937279772536,0.8678606272022746,"0"
